eBwBjylS66qPcHs2_ajLag,9ziO3NpoNTKHvIKCBFB_fQ,2,3.5526315789473686,3.5833333333333335
wHg1YkCzdZq9WBJOTRgxHQ,9ziO3NpoNTKHvIKCBFB_fQ,4,3.5526315789473686,3.744186046511628
4UUIpbOTPmu43wuC2aSGkg,9ziO3NpoNTKHvIKCBFB_fQ,3,3.5526315789473686,3.5714285714285716
kG8jkVFgOAOq6Ht6RvAjEQ,9ziO3NpoNTKHvIKCBFB_fQ,4,3.5526315789473686,3.4375
XBHJCDzNh--mBhJkzyM_iA,9ziO3NpoNTKHvIKCBFB_fQ,3,3.5526315789473686,4.090909090909091
oy6fdscGSXY2gzRqF9pZxg,9ziO3NpoNTKHvIKCBFB_fQ,4,3.5526315789473686,4.235294117647059
tBvrnSCLSpUdCDm5w5GPkg,9ziO3NpoNTKHvIKCBFB_fQ,4,3.5526315789473686,3.727272727272727
qASPib1Z8ft8e96dtbh66w,9ziO3NpoNTKHvIKCBFB_fQ,3,3.5526315789473686,3.933333333333333
3eit3w0zDbb-z57c9P60vg,9ziO3NpoNTKHvIKCBFB_fQ,5,3.5526315789473686,4.666666666666667
jqVeTSin5GeRm0ceSg-PBA,9ziO3NpoNTKHvIKCBFB_fQ,3,3.5526315789473686,3.8214285714285716
EJkV29QY_oHwSngQiTj2rQ,9ziO3NpoNTKHvIKCBFB_fQ,3,3.5526315789473686,3.6666666666666665
rLtl8ZkDX5vH5nAx9C3q5Q,nMHhuYan8e3cONo3PornJA,3,4.043478260869565,3.7096774193548385
gcyEUr4DXcbjnGRAWFtfAQ,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.0
vhxFLqRok6r-D_aQz0s-JQ,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,3.625
0bNXP9quoJEgyVZu9ipGgQ,nMHhuYan8e3cONo3PornJA,1,4.043478260869565,3.246153846153846
8WQubmP7G0NM3IyzyMnCEA,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,3.6666666666666665
JgDkCER12uiv4lbpmkZ9VA,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,3.5616438356164384
4ozupHULqGyO42s3zNUzOQ,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.259740259740259
6kmu0mYbdpMIOZ6Y0eVsxg,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.090909090909091
0qIsBt4EzBDCKrIviV55Ew,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,4.0
UuwjD6MZf6Z6QlNphiXRjA,nMHhuYan8e3cONo3PornJA,3,4.043478260869565,4.0344827586206895
f1-pIw_p0ifzu03TXjPRiw,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,3.7777777777777777
thdVzCfKx-DV0zYWqId3pw,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,4.1063829787234045
8JC-Yb3UDUv2FUl5ym1nVg,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.478260869565218
xdWsnbaTEfBMVHttqZDHxg,nMHhuYan8e3cONo3PornJA,3,4.043478260869565,3.75
pv82zTlB5Txsu2Pusu__FA,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.380952380952381
usQTOj7LQ9v0Fl98gRa3Iw,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,3.7058823529411766
uZbTb-u-GVjTa2gtQfry5g,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,3.7777777777777777
p7dvahRPZIWL7T6pFA_0dg,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,3.1666666666666665
VPXgY9lGJF3XC4ZpusxNuA,nMHhuYan8e3cONo3PornJA,4,4.043478260869565,3.75
Iycf9KNRhxvR187Qu2zZHg,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.297297297297297
PShy2RYNadDUhJf4ErOJ7w,nMHhuYan8e3cONo3PornJA,2,4.043478260869565,3.6296296296296298
8p4at4zdzCpueAmSBaorZA,nMHhuYan8e3cONo3PornJA,5,4.043478260869565,4.260869565217392
bX5mIrDlyD8ZabvF_An7FA,nMHhuYan8e3cONo3PornJA,3,4.043478260869565,3.9
rLtl8ZkDX5vH5nAx9C3q5Q,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.7096774193548385
C6IOtaaYdLIT5fWd7ZYIuA,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,4.0
7cR92zkDv4W3kqzii6axvg,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.5652173913043477
Yk37VAp452K7FwHWd1rrQw,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.8
wC1CPV5bf--bDLtlhNSPLg,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.185185185185185
JgDkCER12uiv4lbpmkZ9VA,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.5616438356164384
6kmu0mYbdpMIOZ6Y0eVsxg,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.090909090909091
lPaYMDmJbAnv_3pmZH_inw,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.5846153846153848
l53FUDHRHLg7BQ89KgAtxQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.166666666666667
fev0iI-XDrteD4SYRKjiUw,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.953488372093023
f1-pIw_p0ifzu03TXjPRiw,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.7777777777777777
3Zi1udoY2iT9s8Q3X6tgZQ,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.7142857142857144
thdVzCfKx-DV0zYWqId3pw,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.1063829787234045
4E_nPWw89FLFHdNsEgMH-g,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,4.1891891891891895
sALB8-F04S9VcZMF_GkGUA,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,3.84375
hcctCQy3bdZMezrUKkZLtA,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,3.782608695652174
vsXP832M0kOxKpfduD7dWw,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.6666666666666665
100Df1wcVrl9rJgB7EG6xw,Zx8_4zKdDBSO3qGrkukBIA,2,3.727272727272727,3.4347826086956523
MUHoBFzwRoXpCpgYSN8KRA,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.565217391304348
6ts41fCsDKHbFZaKOMNmVQ,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.7058823529411766
xFG4Ca2HHmbxDTkMlmHnjQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,3.8823529411764706
Bmzq_nkjYqp8aWn12RJdhA,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.7142857142857144
W_QXYA7A0IhMrvbckz7eVg,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.738095238095238
joIzw_aUiNvBTuGoytrH7g,Zx8_4zKdDBSO3qGrkukBIA,2,3.727272727272727,2.8518518518518516
usQTOj7LQ9v0Fl98gRa3Iw,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.7058823529411766
V0y4fqp-4pSRfsz0FmsjPA,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,4.222222222222222
_uL7OiQSfNsCd60DrAf7qQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.0
Sa64rQmghfE9i17_dRIDyw,Zx8_4zKdDBSO3qGrkukBIA,1,3.727272727272727,4.090909090909091
jopndPrv-H5KW2CfScnw9A,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.9210526315789473
FktbKOzznpoKTNXMVtc8EA,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,3.75
oy6fdscGSXY2gzRqF9pZxg,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,4.235294117647059
Iycf9KNRhxvR187Qu2zZHg,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,4.297297297297297
GrSixRnGIxNUJ1Cn5DNX9A,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.8035714285714284
g6rlp5No6GjEDXkrjvg1kQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,3.5
uNbB1uR4EBhmygUc3IfPAw,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.736842105263158
YLE6GoJ61fb0QBF7JTkaJg,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.6842105263157894
rjlb-7-JcmM6fR64ZpyTug,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.32258064516129
4_YfcfHkCem1onJFkItxjA,Zx8_4zKdDBSO3qGrkukBIA,4,3.727272727272727,3.8095238095238093
n_lAaNGeWgspbbCJc0DqRg,Zx8_4zKdDBSO3qGrkukBIA,1,3.727272727272727,3.1666666666666665
s7Tm9oYWqRlBm5ex2OQ1nw,Zx8_4zKdDBSO3qGrkukBIA,1,3.727272727272727,3.2666666666666666
WWxCMDn8rVHIrIFoKRcRDg,Zx8_4zKdDBSO3qGrkukBIA,5,3.727272727272727,4.2727272727272725
yy3jXczrKljJGzjo24HWfw,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.6
4dnDsoHuxUtzhaumxbpR5w,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.392857142857143
g84VjttN28PWiv_WtdhnSQ,Zx8_4zKdDBSO3qGrkukBIA,3,3.727272727272727,3.608695652173913
rLtl8ZkDX5vH5nAx9C3q5Q,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.7096774193548385
qABKRj1ggJmtvrL9FMFtuA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.96
JgDkCER12uiv4lbpmkZ9VA,bc-lE-wGVAsUrX-kJhtY-Q,2,3.761904761904762,3.5616438356164384
4ozupHULqGyO42s3zNUzOQ,bc-lE-wGVAsUrX-kJhtY-Q,5,3.761904761904762,4.259740259740259
lPaYMDmJbAnv_3pmZH_inw,bc-lE-wGVAsUrX-kJhtY-Q,2,3.761904761904762,3.5846153846153848
0qIsBt4EzBDCKrIviV55Ew,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.0
UuwjD6MZf6Z6QlNphiXRjA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.0344827586206895
d0wJVf7Gv7v1B-HHYhxZtQ,bc-lE-wGVAsUrX-kJhtY-Q,2,3.761904761904762,3.1785714285714284
thdVzCfKx-DV0zYWqId3pw,bc-lE-wGVAsUrX-kJhtY-Q,5,3.761904761904762,4.1063829787234045
Kqvfep2mxS10S50FbVDi4Q,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.857142857142857
90a6z--_CUrl84aCzZyPsg,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.246376811594203
OQMOgqS1NFIyAW4i66iDYA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.764705882352941
xFG4Ca2HHmbxDTkMlmHnjQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.8823529411764706
pEVf8GRshP9HUkSpizc9LA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.1395348837209305
3gIfcQq5KxAegwCPXc83cQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.6184210526315788
_PzSNcfrCjeBxSLXRoMmgQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,3.8333333333333335
qa05pUVNapADHZXpHMPMeA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.0
gq_G5VCDziyEV2-bzGuqzw,bc-lE-wGVAsUrX-kJhtY-Q,3,3.761904761904762,3.75
iwZ_7QuZ1tzT6pIZmOlDQg,bc-lE-wGVAsUrX-kJhtY-Q,4,3.761904761904762,4.0
rjlb-7-JcmM6fR64ZpyTug,bc-lE-wGVAsUrX-kJhtY-Q,5,3.761904761904762,4.32258064516129
jqVeTSin5GeRm0ceSg-PBA,bc-lE-wGVAsUrX-kJhtY-Q,3,3.761904761904762,3.8214285714285716
rLtl8ZkDX5vH5nAx9C3q5Q,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.7096774193548385
XqMkm-DD9VsdcKx2YVGhSA,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,3.9672131147540983
dQO0tQISZyb9L4d5ASnXyQ,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,3.84
6OWHDbEq23f24Vki_veHBA,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,3.8518518518518516
X5GbNXY_nNoa_vTZDD0aCA,e8FMAuTswDueAlLsNyLhcA,5,3.6774193548387095,4.209302325581396
0bNXP9quoJEgyVZu9ipGgQ,e8FMAuTswDueAlLsNyLhcA,2,3.6774193548387095,3.246153846153846
4ozupHULqGyO42s3zNUzOQ,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,4.259740259740259
du6KeE54IFbPiXpU3LOd1g,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.883720930232558
UuwjD6MZf6Z6QlNphiXRjA,e8FMAuTswDueAlLsNyLhcA,2,3.6774193548387095,4.0344827586206895
P2kVk4cIWyK4e4h14RhK-Q,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.945945945945946
d0wJVf7Gv7v1B-HHYhxZtQ,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.1785714285714284
90a6z--_CUrl84aCzZyPsg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.246376811594203
AdEy5KAIlMAy8xHyuMQCFg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.181818181818182
NLDDaat42UQXQCOpU4e2TA,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,3.9444444444444446
Zwtx7FLZcK5F2P0-Tz8mHg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.71875
OQMOgqS1NFIyAW4i66iDYA,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.764705882352941
M6oU3OBf_E6gqlfkLGlStQ,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,3.813953488372093
fczQCSmaWF78toLEmb0Zsw,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,4.024096385542169
pEVf8GRshP9HUkSpizc9LA,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.1395348837209305
zCC6huLkNBEr3JUgQyxJbg,e8FMAuTswDueAlLsNyLhcA,3,3.6774193548387095,4.0
7zDqr2I0-xpw9HF5Ha54cA,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.63265306122449
wHg1YkCzdZq9WBJOTRgxHQ,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.744186046511628
4UUIpbOTPmu43wuC2aSGkg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.5714285714285716
BjwXX-sChcjx2E55B_7rXg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.6
oy6fdscGSXY2gzRqF9pZxg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.235294117647059
3Jw-rYwJEz6jSqPgVVmmhA,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.108108108108108
ST8Yzlk2MqKlcaLqL2djBg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.2682926829268295
3eit3w0zDbb-z57c9P60vg,e8FMAuTswDueAlLsNyLhcA,5,3.6774193548387095,4.666666666666667
n_lAaNGeWgspbbCJc0DqRg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,3.1666666666666665
9SZBVZ-mxebOVa1BlWFtWw,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.0
b4C9E7vTJrOdkJQA86xYSg,e8FMAuTswDueAlLsNyLhcA,4,3.6774193548387095,4.228571428571429
rLtl8ZkDX5vH5nAx9C3q5Q,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.7096774193548385
iwUN95LIaEr75TZE_JC6bg,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.4615384615384617
XqMkm-DD9VsdcKx2YVGhSA,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.9672131147540983
0bNXP9quoJEgyVZu9ipGgQ,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.246153846153846
4ozupHULqGyO42s3zNUzOQ,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,4.259740259740259
nWouNfZD3Pw08RYizxkqcA,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.6875
n9Zg0jlOGtxfIrvoPm6Hhw,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,4.095238095238095
du6KeE54IFbPiXpU3LOd1g,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.883720930232558
P2kVk4cIWyK4e4h14RhK-Q,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.945945945945946
Cp-PV8rsypbO-xBrQ6KmQg,8t80-omyflkywRfu9LPh6g,3,4.294117647058823,3.473684210526316
thdVzCfKx-DV0zYWqId3pw,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.1063829787234045
4E_nPWw89FLFHdNsEgMH-g,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.1891891891891895
Kqvfep2mxS10S50FbVDi4Q,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.857142857142857
sALB8-F04S9VcZMF_GkGUA,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.84375
90a6z--_CUrl84aCzZyPsg,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.246376811594203
fczQCSmaWF78toLEmb0Zsw,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.024096385542169
q9XgOylNsSbqZqF_SO3-OQ,8t80-omyflkywRfu9LPh6g,3,4.294117647058823,3.7796610169491527
9FbgqZ5u9WTLAs28nNafIQ,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.5217391304347827
X_kPh3nt0AJPNPHye2rTlA,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,4.628571428571429
d66FhQQZzFDKxklh6t63RA,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.423076923076923
gq_G5VCDziyEV2-bzGuqzw,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.75
_uL7OiQSfNsCd60DrAf7qQ,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.0
jopndPrv-H5KW2CfScnw9A,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.9210526315789473
wfvmwhhadHfpM9UoTV0OMA,8t80-omyflkywRfu9LPh6g,3,4.294117647058823,3.769230769230769
ZZ43etAB2n_T53YBYtf8Dw,8t80-omyflkywRfu9LPh6g,2,4.294117647058823,3.1176470588235294
ST8Yzlk2MqKlcaLqL2djBg,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,4.2682926829268295
Sjp6EYsqzdlTvymER6wBfg,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.769230769230769
3eit3w0zDbb-z57c9P60vg,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,4.666666666666667
jqVeTSin5GeRm0ceSg-PBA,8t80-omyflkywRfu9LPh6g,3,4.294117647058823,3.8214285714285716
ROr4DQ-gxlfUKmiDC-qSEQ,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,4.173913043478261
Xm8HXE1JHqscXe5BKf0GFQ,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.782608695652174
PoQOIZc2q5nud7uVz_jdjw,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.2857142857142856
LaEj3VpQh7bgpAZLzSRRrw,8t80-omyflkywRfu9LPh6g,4,4.294117647058823,3.6551724137931036
g84VjttN28PWiv_WtdhnSQ,8t80-omyflkywRfu9LPh6g,5,4.294117647058823,3.608695652173913
rLtl8ZkDX5vH5nAx9C3q5Q,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.7096774193548385
iwUN95LIaEr75TZE_JC6bg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.4615384615384617
nDBly08j5URmrHQ2JCbyiw,O-Xa9GCFWI65YiBD5Jw_hA,4,4.28,3.75
JgDkCER12uiv4lbpmkZ9VA,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.5616438356164384
4ozupHULqGyO42s3zNUzOQ,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.259740259740259
nWouNfZD3Pw08RYizxkqcA,O-Xa9GCFWI65YiBD5Jw_hA,4,4.28,3.6875
du6KeE54IFbPiXpU3LOd1g,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.883720930232558
_GVAV2LjUWEs9fGjslex_A,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,4.333333333333333
Zwtx7FLZcK5F2P0-Tz8mHg,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.71875
iBO2m9xXivsIbvFnZHsNvg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.8
fczQCSmaWF78toLEmb0Zsw,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.024096385542169
